"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"TCGA.D3.A2JN"	0.0472363146112507	8.2919569206341e-15	0.0402536293272674	0.0226935748376759	0.0398198814958237	0.0932907131269502	0.210207772250012	8.2919569206341e-15	0.0323805351619852
"TCGA.D3.A2JO"	0.0887198583604683	0.0476263982309097	0.278173583778257	0.245248175747154	0.0247746161509643	0.0252011199220196	0.146901567439709	0.0548553348989335	0.0375709534338103
"TCGA.D3.A2JP"	0.0502501677842637	0.0610029281878374	0.108185342273648	0.010307922247776	0.0943234014358545	0.0221362190833425	0.101830910226641	8.97738309003146e-15	0.0572848338817249
"TCGA.D3.A3BZ"	0.0794478587596884	0.0591985504546792	0.0774937586846872	0.210882806581092	0.200562929361972	0.135228369918838	0.0429838382938306	0.0935199251353143	0.0512165475758958
"TCGA.D3.A3C6"	0.0005649377862792	0.00759620837976155	8.25679650446068e-15	8.25679650446068e-15	0.10200572862966	0.0628559067773643	0.206341192552213	0.194388242057139	0.0638192464096439
"TCGA.D3.A3C7"	0.00995481087262781	0.171537997886747	0.150887187857028	0.168893682426545	0.0658652601171984	0.0607273199231293	0.0415984970850652	0.000483511037232478	0.0668988725620921
"TCGA.D3.A3C8"	0.228819259309567	0.113479129677237	0.335560605556699	0.0771654926092313	0.0369069713908801	0.0449675678016897	0.0493595944434189	1.36129892715599e-14	0.016911152105774
"TCGA.D3.A3CB"	0.233262023337069	0.127955923616542	0.242283871593401	0.168419251578492	0.0511371665777086	0.00990301901097386	0.0905285153552874	0.00229265918412343	7.17630332035542e-15
"TCGA.D3.A3CC"	9.62905731101438e-15	0.109583859374964	0.00279541231832666	1.29209329515342e-11	0.119727402536257	0.137688069337205	9.62905731101438e-15	0.328758034507313	0.0864676962929241
"TCGA.D3.A3CE"	0.204904166530599	1.13842347338207e-13	0.181660386405999	0.0741236915339164	0.161786782475075	0.00408171588565816	0.0929602642635379	0.11529397117701	0.0548214881307794
"TCGA.D3.A3CF"	0.311521680009967	0.0397834674780133	0.105340530446841	0.171223396356615	0.123573845348123	0.0658953287292322	0.0298796344014709	0.122198933379906	0.0104584126060049
"TCGA.D3.A3ML"	5.63097892459051e-15	0.00709016885917511	5.63097892459051e-15	5.63097892459051e-15	0.00970816886192395	0.0172868787222307	0.0238527322539899	0.0480001657328064	0.0343977732697713
"TCGA.D3.A3MO"	0.00174652943202034	7.01011601609565e-15	7.01011601609565e-15	0.021921644595983	0.08348844395614	0.197557236267482	0.175050870055592	0.0811783856195464	0.150697627230935
"TCGA.D3.A3MR"	0.1183935098056	0.0756471320940723	0.232891569177798	0.061834971611682	0.0288836488998143	0.0462523076655378	0.0581750237824318	7.57382594921661e-15	0.0924831523118421
"TCGA.D3.A3MU"	1.06311716804366e-14	0.0649616194114868	0.0147232397558309	0.0329922498083025	0.0193242996559933	0.2943849622771	0.0202249706610441	0.0734951742825943	0.00693130942388219
"TCGA.D3.A3MV"	0.00990499061590318	8.74957088747783e-15	8.74957088747783e-15	0.0401335707322813	0.0782005456853428	0.0955896816428118	0.199143881919637	0.0944381638041493	0.159854950399359
"TCGA.D3.A51E"	0.0442247220517728	0.0188917214508238	0.194293452101457	0.141229681519612	1.32963447076297e-08	0.00603209842996202	0.194144260004676	0.0324599547224078	0.0766777455982474
"TCGA.D3.A51F"	0.218901716907539	0.194171869381731	0.216953897435374	0.162120238632922	0.0445476611220826	0.0817764000889696	5.03889996805189e-15	5.03889996805189e-15	0.0491092952317002
"TCGA.D3.A51H"	0.441529778644476	0.0396093652486121	0.0865195760163616	0.033920587052979	0.0413589448207879	5.08652859868687e-06	0.0509355778552487	0.00565716103367675	0.111959037850594
"TCGA.D3.A51J"	0.227237136445663	0.0773215993717706	0.308278569257817	0.0254133519374122	0.11172514629474	0.0364789251448788	0.0476927508994241	0.069866748412249	0.0169200690464971
"TCGA.D3.A51K"	6.0315410215076e-15	0.0427695588277687	0.0124544999565145	6.0315410215076e-15	0.00680086197600824	6.0315410215076e-15	0.0315241680499066	6.0315410215076e-15	0.0200594653489273
"TCGA.D3.A51N"	0.00880222197420752	0.0527467860002404	0.106183829991434	0.13466878801424	0.0278330171180177	0.0313820019182048	0.0970824971284076	8.02981199671302e-15	0.103510760219709
"TCGA.D3.A51R"	5.44659899804705e-15	0.0114744300196276	5.44659899804705e-15	5.44659899804705e-15	0.0384627012287242	0.0806585045463718	0.0450312425462264	0.106393069281955	0.108550713239769
"TCGA.D3.A51T"	0.0255924703373622	0.0172196125826648	0.0208561714237273	0.0539572797227072	0.0163170709039842	0.0333716576688734	0.209379292659612	0.179187694930244	0.0625289656088264
"TCGA.D3.A5GL"	0.00297490603692503	7.70915082196219e-05	8.26607643915972e-15	0.0127507148823498	8.26607643915972e-15	0.114345971491092	0.00791131660848331	0.149387367655394	0.0184600945724643
"TCGA.D3.A5GN"	0.00602420506039186	9.4483701455825e-15	0.0911303174270859	0.0469727954033542	0.103318707308982	0.134778112639447	0.337121496982163	0.0701901486697861	0.0857771019357923
"TCGA.D3.A5GO"	1.00086292021108e-14	0.168316477930456	0.0609554596624807	5.64923714013042e-06	1.00086292021108e-14	0.182132187345489	0.0405802371921546	0.0243917282964533	0.0751362680850848
"TCGA.D3.A5GR"	0.230873671340306	7.2791832003714e-15	0.0773982658420215	0.105444217254928	0.082196392655068	0.0985570913500773	0.2073359489395	0.0524887984859127	0.0893943866070016
"TCGA.D3.A5GS"	0.0396170950386872	0.253933234441152	0.103037787526202	9.26578398951423e-15	0.0502949869015129	0.0899949600569307	0.0484399934028305	0.0725273119560499	0.0996005703298521
"TCGA.D3.A5GU"	0.0726355315392215	0.0635993621460495	0.0521000115904394	1.05980421129885e-14	0.100899670009603	1.05980421129885e-14	0.101144580799596	0.0818852727570078	0.11684303160237
"TCGA.D3.A8GB"	0.113554470302516	0.120789482404144	0.0363936691540967	0.0111654675308259	0.0816318260176055	0.0943967020292105	0.0649896351468605	7.55982876591293e-15	0.123583758918634
