Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
TCGA-ER-A42L	0.0349374459516793	0	0.273000145896156	1.14958401444574	0	0	0	0.526326481286434	0.0477121926141884	0.0145266205870094	0	0.344535256978156	0.339495403086884	0	0.208464509309197	1.26479482402828	0.0666064583794201	0	0	0	0	0	0	0.433279999074306	0.900809767169027	4.26998335256314
TCGA-FR-A3YN	0.0560588488906432	0	0.131153368071423	1.10542593878266	0	0	0	0.359319312395179	0.158125020910905	0.13706706827611	0	0.079948560734268	0	0.112209184898775	0.268329113475081	0.885354619468969	0	0	0	0	0	0	0.36	0.0370686771732087	1.09748969699291	3.29299103590401
TCGA-FR-A44A	0	0	0.0703434675707819	1.82847899950063	0	0	0.162933310500181	0.356017388173602	0	0.863643722126415	0	0.570679791194923	0	0.513024390182235	0.496310298575616	1.15037772142689	0	0	0	0.119840841471895	0	0	0	0.465074411160502	0.889531237734426	6.13164993072317
TCGA-FR-A69P	0.105398963837618	0	0.0368263432194936	0.23558326410416	0	0.249180275459639	0	0.194640987709032	0	0	0	0.0988340095460849	0.100268726065782	0.0193129338499433	0.182961295147022	0.901278552192428	0.105969253956882	0	0	0.134388236710804	0	0	0.19	0.0796369171229127	1.06288856880098	2.36464284179889
TCGA-FR-A729	0	0.146747195325873	0.0420685451229521	0.819153901935556	0	0.290529849524512	0.0553767752963246	0.404025782119619	0.160391643924984	0.0508445901492551	0	0.498953159911817	0.149986371587119	0.213398881500784	0.666134118186305	0.692938627360757	0.0747128954832325	0	0.24106194459459	0	0	0	0	0.399132525717473	0.921230029529608	4.50632428202368
TCGA-FR-A7U8	0.00957988046295519	0	0	0.0420353780777453	0	0.0102116447766262	0	0.0594141291229881	0.0220107135852492	0	0.0129667593948611	0.019457765915514	0	0.909248731445987	0.0386488291583416	0.269870211144804	0	0	0.00192603022595583	0	0	0	0	0.322380944692036	1.03893189606878	1.39537007331103
TCGA-FR-A7U9	0	0.0265500163913994	0.0377323183481222	0.169654070428419	0	0.236394713571132	0	0.129117490065525	0.0824346995963666	0	0	0.0587185850703854	0.0832618492073571	0.443244538011868	0.280582183427623	1.04256115155574	0	0	0.0749642329559895	0	0	0	0	0.537032649456973	0.843345771886264	2.66521584862993
TCGA-FR-A7UA	0	0.061843642218787	0.208190271826677	3.63560906206018	0	0	0.225785035295755	0.646798786733893	0.175059146465622	1.08860892540221	0	0.57167823324075	0	0.974496097313306	0.449648564233332	1.14652310135609	0.0606978866503508	0	0	0.33251602761098	0	0	0	0.550725747378209	0.833963522210373	9.57745478040792
TCGA-FR-A8YC	0	0.0125657537296525	0.142265846906222	0.506560673712	0	0	0.00244548079495395	0.0926623078165807	0	0.0183083498178347	0	0.0926168548950232	0.0913087240504383	0	0.111828801316115	0.423343834748697	0.00654722812089805	0	0	0.0910127250619384	0.0314304168694481	0	0.12	0.0989750102946352	1.05474282336803	1.6228969978398
TCGA-FR-A8YD	0.0128218738801816	0.0103488235660201	0.00327383496375327	0.133568127237408	0	0.0201143384687076	0	0.0814116545853663	0.0704997159874493	0	0	0.0260392588556383	0	0.871698018499769	0.0374813899480105	0.392720777711749	0	0	0.07077976989175	0	0	0	0	0.268207585277199	1.0304099876394	1.7307575835958
TCGA-FR-A8YE	0.330404338273386	0.89854015880685	0	0.378405928932651	0.418849575221116	0.972486277830762	0	0.216955737989859	0.599390483441023	0	0.0321679175796245	0.168191663138961	0.125414662449766	0.383850798436478	0.190947673018513	0.893064634086234	0.0179431360962006	0	0.0270099757783269	0	0	0	0	0.462320178526612	0.886141164645688	5.65362296107975
TCGA-FS-A1YW	0.121921419665304	0.169954583006736	0.108891649305111	0.144195098778027	0	0.281553525398868	0	0.152983184132951	0.0976895991494462	0	0	0.0912362744031369	0.0706626443291259	0	0.0963634605469814	0.638434514792465	0.0165797352017108	0	0.0721702696618773	0	0	0	0.61	0.0112982209825112	1.0749522038636	2.06263595837174
TCGA-FS-A1YX	0.020702129067402	0	0	0.165153835851839	0	0.235303209745972	0	0.0941468543035534	0.0226093464492992	0	0	0.0640831512094026	0.203212675670924	0.115096988339789	0.115321015668688	1.59711656770148	0.00744335052998633	0	0	0.0681202965718551	0	0	0.13	0.093558879168389	1.09182626519549	2.70830942111019
TCGA-FS-A1YY	0.00436685049871131	0.0133063673211161	0.0100177020063428	0.0545484277515781	0	0.0892763481018084	0.0111440629382774	0.0760550291722753	0.0722784168687468	0	0.200752845407076	0	0	0.912797832320762	0	1.08885684735155	0	0	0.198385745240178	0	0	0	0.35	0.0401723957588616	1.13790739818385	2.73178647497842
TCGA-FS-A1Z0	0.026272266569964	0	0.13645556336142	0.509960958830239	0	0.265250052950293	0	0.292524839096283	0.0318030776355689	0	0	0.255571317647655	0.147206969780719	0.451234834627169	0.339928940074251	0.727168698872204	0.0213310513418607	0	0	0	0	0	0	0.397280839137159	0.919829133759329	3.20470857078762
TCGA-FS-A1Z3	0.033138496495289	0	0	0	0	1.04193093357994	0	0.131311027752591	0.205863355416948	0	0.125742972459867	0.0518127616362152	0.244432104461633	0.0146934537224987	0.176942968820673	0.478998723704892	0.0105543178306668	0	0.0612564620436691	0	0	0	0.73	-0.00385405210216344	1.10333877419687	2.57667757792489
TCGA-FS-A1Z4	0.360993261251892	0.535162944068472	0.142905906811325	0.505266134003727	0	0.097115879726386	0.0174421969269286	0.329338780604418	0.331431851751645	0	0	0.241454403611417	0.1292194781353	0.439992617635101	0.485475411183955	0.591926255440389	0	0	0.0982922348312359	0	0	0	0	0.537853595800678	0.848516276937414	4.30601735598219
TCGA-FS-A1Z7	0	0.094346105661945	0.0240889618115025	0	0	0.147904920382271	0	0.0559420712446983	0.0218930244576413	0.0833777207940111	0.10278292511501	0	0	2.08322762668267	0.0945602534168769	0.48938177757862	0.015439193794144	0	0.0215273359287024	0	0	0	0	0.5652326303819	0.840550813616324	3.23447191686809
TCGA-FS-A1ZA	0.00351156749591731	0.0163271011212557	0.204683609433628	0.289912099886411	0	0.00748405331637958	0	0.261172069676826	0.0202647513204457	0	0	0.153769924631612	0.0557900014532225	0.28538343128983	0.258572989259819	0.487778317424973	0.0106578683541516	0	0.017742038729125	0	0	0	0.05	0.138841858776518	1.03950783842807	2.0730498233936
TCGA-FS-A1ZB	0.000614914774928739	0	0	0.158145656406945	0	0.50118460229226	0	0.0462543820509577	0.104687632029354	0	0	0.109955248068801	0.542532077013423	0.481414624884892	0.165111732703791	1.59406045612887	0.0708736381529138	0	0.179591617556791	0	0	0	0.09	0.11394038030303	1.06261814268347	3.95442658206393
TCGA-FS-A1ZC	0	0.0140463326103577	0.103753889573244	0	0.00563623768121865	0	0	0.123972436747753	0.0115827575127414	0.0823053067032545	0.0417652285970712	0	0	0.961167422337217	0	0.386090165973058	0	0	0	0	0	0	0	0.647929114916961	0.762712123773834	1.73031977773592
TCGA-FS-A1ZD	0.0122472654696205	0	0.000411327123401355	0.178980867830434	0	0.416419811172005	0	0.0426592507942777	0	0	0.0909900842728514	0.339462414014393	0	0.757936989927198	0	0.84316614198286	0.00713458725638765	0	0.123840190391878	0	0	0	0	0.539295464510235	0.841493978312058	2.81324893023531
TCGA-FS-A1ZE	0.0996177829015738	0	0.154173361090881	0.128800861700632	0	0.186290907143575	0	0.163306467593552	0.00403468558871198	0	0	0.0749538642172606	0.00279241026860564	0.0997994822135422	0.0967671953585804	0.919322970169752	0	0	0.145783787935176	0	0	0	0.65	0.00617313229804463	1.08965859217468	2.07564377618184
TCGA-FS-A1ZF	0	0.0463887528925829	0	0.195880154841094	0	0	0	0.137290058668534	0.0598259950373455	0.0516308073048941	0.00285009911069467	0	0	0.998730552808952	0.101697126241058	0.43435850267528	0	0	0.131658262108971	0	0.0302804704350066	0	0	0.467742483335766	0.891625436710182	2.19059078212441
TCGA-FS-A1ZG	0.200839795800526	0	0.232108241107177	0.244273385625858	0	0.0717305314088831	0	0.24427337913192	0.0244409078192897	0	0	0.159692853044457	0.2354504534281	0.182995359535826	0.267731016570546	1.61056461024252	0.0573849370038575	0	0.0442789216663325	0	0	0.00318821041946182	0.68	0.00260019010335804	1.10270048075166	3.57895260280475
TCGA-FS-A1ZH	0	0.250098503425233	0.121384148480137	0.682353858621667	0	0.147086000502059	0.223186107297847	0.139288023025577	0.0587210103262529	0	0	0.18456264672073	0.061342958295549	0.300796622876632	0.331487329012652	1.36199264782414	0	0	0	0	0	0.016505851353338	0	0.521670613206674	0.85488222480626	3.87880570776181
TCGA-FS-A1ZJ	0.038234304977894	0	0.0707627763015719	0.432357978375959	0	0	0.0697804083367815	0.172964071164521	0	0.012423211047357	0	0.121629526497617	0	0	0.0938141583264171	0.635768818272664	0	0	0	0.01181855762083	0	0	0.04	0.178586625782859	1.02684849539632	1.65955381092161
TCGA-FS-A1ZK	0.252844738778779	0	0.2991538593587	0	0	0.0521365808146324	0	0.0399575201764975	0.043104046050859	0	0.0335620824708305	0.00229986380902782	0	0.674613340075534	0.0407759309695615	0.382050365738457	0	0	0	0	0	0	0.11	0.105764453848118	1.0751486366093	1.82049832824288
TCGA-FS-A1ZM	0	0.0134848312519613	0.115056295119802	1.07332017091905	0	0	0.283267395716981	0.279788193065173	0.0129725498223276	0	0.0375688717013996	0.190363898420586	0.00763429835093444	0.405046407247973	0.138047467569764	1.16457103968453	0.00138242450282858	0	0	0	0	0	0	0.265907034657833	0.986014742773746	3.72250384337331
TCGA-FS-A1ZP	0.239544247688182	0	0.113526916184995	0.367192640777431	0	0.0901468354222618	0	0.210215658501195	0.109825137386361	0.0350291491785834	0	0.0805890258351536	0.0385760073628338	0	0.146547260974695	1.61823512122891	0.051723284621139	0	0.032761556415633	0	0	0	0.01	0.200883930140729	1.01644500496947	3.13391284157737
TCGA-FS-A1ZQ	0.193640336415664	0	0.213821073136104	0.526273673245971	0	0.0986186255652317	0	0.13218445358078	0.323122903684539	0	0	0.145733427619959	0.0974806833319754	0.169371265800296	0.0870074212562345	0.845604287106614	0.0365123804016437	0	0.13594940573939	0	0	0	0.35	0.0386211279539173	1.06622725327515	3.0053199368844
TCGA-FS-A1ZR	0.041023099375532	0	0.023683126264518	0.532802290440042	0	0.292850564303766	0	0.301194574249354	0.114706494086728	0	0	0.175471079084104	0.293023057307373	0.0994256890678547	0.320716016615486	1.1318672650397	0.0311823806286651	0	0.151844064208298	0	0	0	0.4	0.0327749608902545	1.08187899266523	3.50978970067142
TCGA-FS-A1ZS	0.0552545140473234	0	0.0205680949194174	0	0	0.171194155326153	0	0.102328326019946	0.0169999064386638	0	0.0310945988020636	0.0161370047049186	0	0.58983094889755	0	0.968447333397418	0	0	0.00573879464929745	0.000170599928067359	0.00241919336868992	0	0	0.548956772060555	0.838018456660904	1.98018347049951
TCGA-FS-A1ZT	0.0470485998871535	0.0648858476199965	0.386931519313174	0.875537557220896	0	0.190157364630576	0.0929011074097513	0.30972647236231	0.109990736486807	0	0.00354457074135867	0.0487711902061098	0.116275214126038	0.0948000974621066	0.238055795271341	0.420784912807061	0.0111759133295308	0	0	0	0	0	0	0.234277402230492	0.993257725600034	3.01058689887421
TCGA-FS-A1ZU	0.00534819498348745	0	0.00184846173168852	0.00450277428517886	0	0.103836819059858	0	0.0344794161838624	0.0250243058358267	0	0	0.0918911500148601	0.0941871260945743	0.443631365214776	0	0.467249247782033	0.0198384319570211	0	0	0.154598146627481	0.00937270136536619	0	0	0.23434757368511	1.0301163940544	1.45580814113601
TCGA-FS-A1ZW	0	0.0190363822043121	1.52953895514831	0.32583120404532	0	0.223338825826038	0.0329755962220405	0	0	0.0794699188026207	0	0.191580714284982	0.0234178015399515	0.00248732788312452	0.306376500971549	0.517887533588641	0.026181836936057	0	0	0	0	0	0	0.264222256725632	0.970351583320054	3.27812259745295
TCGA-FS-A1ZY	0	0.0149766790295276	0.0334298386941009	0.256370876239808	0	0	0.0182400751281728	0.249968948683008	0.016846405350383	0	0.270984346961462	0	0	0.426408464056063	0	0.132355387701591	0.015785566073151	0	0.524330320817908	0	0.0135058681119202	0	0.33	0.0453382753669063	1.08731314086152	1.9732027768471
TCGA-FS-A1ZZ	0	0.211896490406731	0.0460915814399123	0.180416126560796	0	0.169792306330021	0	0.133677201405575	0.052972893356555	0	0.0893040429209257	0	0.0413112704024835	0.2127650443894	0.138375149828121	0.189300930904621	0	0	0.396681324389853	0	0	0	0.9	-0.0255373115502743	1.08862181144914	1.86258436233499
TCGA-FS-A4F0	0	0	0.30725283823306	0.0726953751870202	0	0	0	0.124672942845097	0	0.00700961965464965	0	0.0396218928391058	0	0	0.227050336154966	1.26754986649394	0	0	0.0489515338040905	0	0	0	0.29	0.0556111571035099	1.10363548686471	2.09480440521193
TCGA-FS-A4F2	0.0388560421484707	0.000850407674299816	0	0.0296437940547195	0.0323776280679837	0	0	0.0370168022506002	0.0527625395519514	0	0.108464139781287	0	0.238977501632311	0.178091497489552	0	0.84772997131292	0	0	0	0.0775707517877298	0	0	0.04	0.180030733316022	1.05021828844759	1.64234107575183
TCGA-FS-A4F4	0	0.000524128936122695	0	0.541071048694716	0	0.0934266201621283	0	0.154268312889147	0.0415637007101485	0	0	0.104163485946122	0.0159123680839869	0.808353576427624	0.087769030807878	0.309102415007694	0	0	0.0242911865052413	0	0	0	0	0.329256603344755	0.968158906523003	2.18044587417081
TCGA-FS-A4F5	0.0115989324976232	0	0	0.0551675642840626	0	0.148533431069264	0	0.259921003373711	0	0	0	0.183453969807514	0	1.1761082491488	0.257281697506514	0.649781125762312	0	0	0	0.0818626358574779	0	0	0.19	0.0806606332182678	1.12293014979771	2.82370860930728
TCGA-FS-A4F8	0.0288248576635712	0.731691362648976	0	1.02355437830532	0	0.323019075821989	0	0.232754878032006	0.398034717446254	0	0	0.406482692941635	0.167934427489859	0.309170488400857	0.391461193045982	0.484615012178921	0	0	0.26195552271877	0	0	0	0	0.319220015495104	0.957368170396475	4.75949860669414
TCGA-FS-A4F9	0.216389383804667	0	0.124483534006612	0.149430728237362	0	0.149449902164423	0.00597209658318315	0.200476219864714	0	0	0.0317948892072778	0.00639752116072794	0	0.1111031536167	0.126349734329459	1.10050352382911	0	0	0.030390820194284	0	0	0	0.36	0.0372329194327196	1.08800676837233	2.25274150699852
TCGA-FS-A4FB	0	0	0.586895888391123	0	0.153951508252103	0	0	0.121861920133126	0.0481370699481952	0.123795157772394	0.184648171312974	0	0	0.64476222995297	0.0919119583495874	0.785516870721418	0	0	0.0369665447810522	0	0	0	0.11	0.10555703263416	1.05084340689533	2.77844731961494
TCGA-FS-A4FC	0.153633263511122	0	0.0364732079216486	0.338578581887311	0	0.141436943116153	0	0.302558721498517	0.100534506592332	0	0	0.148780288856013	0.0666417273705237	0.39598770637495	0.312264462768485	0.795667036581414	0.00896665771343587	0	0.0166743473640632	0.0138324011869554	0	0	0.15	0.0906264646683434	1.06455120789717	2.83202985274292
TCGA-FS-A4FD	0.0546095356186384	0	0.0236232820206791	0.283685501101627	0	0	0	0.222935563193302	0.0153928376707578	0.0160430538443369	0	0.0975531835843605	0	0.418926259026153	0.0741325387585448	0.627787726791301	0	0	0	0	0	0	0	0.266612499138474	0.993023348730385	1.8346894816097
TCGA-FW-A3I3	0.128919100560896	0	0.40349044848371	0.305559335919417	0	0	0	0.337902604990818	0	0	0	0.192486747767369	0.00889686241327719	0	0.0678102760547498	0.705307032518663	0	0	0	0.121075363314273	0	0	0.3	0.0514214647417225	1.05953550781218	2.27144777202317
TCGA-FW-A3R5	0.306258287257476	0	0.109677054917465	0.321339946489031	0	0.15338594619876	0	0.433664034996675	0	0	0	0.0718274990048105	0.0766571847878835	0.246090534274006	0.447518863339057	0.528658782537902	0.0282236850121239	0	0	0.062666019406884	0	0	0.11	0.106517145926599	1.05555683958274	2.78596783822207
TCGA-FW-A3TU	0	0.117499816775114	0.0942987005635067	0.330390181167174	0	0	0	0.0593703229389274	0.125061411675123	0	0	0.10233424889085	0.0991133980425545	0.92395082487342	0.0229795257772806	0.216273737260585	0	0	0	0.0820719908662611	0	0	0	0.238414123671374	1.01663536482002	2.1733441588308
TCGA-FW-A3TV	0.904230892102747	0	0.251788687468293	0.762788738799163	0	0.212955526032438	0.135547048424136	0.409885583886926	0.00116342682105163	0	0	0.0151896652566563	0.0229795160187907	0.0175518941103126	0.300662038791489	1.09715591851899	0.174584299199376	0	0	0	0	0	0.79	-0.00947186991844712	1.08840444779314	4.30648323543037
TCGA-FW-A5DY	0.718195296436174	1.13444472060629	0.0826918691384736	0.58359177138179	0	0.511854419922061	0	0.183284641449295	0.218227568946803	0	0	0.0641772593878148	0.0469477016181153	0.209855208299211	0.130265081097228	0.514520328208429	0	0	0	0	0	0	0	0.418466705109363	0.909572136849779	4.39805586649168
TCGA-GF-A3OT	0.0288706198297614	0	0.0121501317659055	0.287568758471085	0	0.113956951468539	0.0323374443342162	0.163393517855838	0	0.0526244406415349	0	0.0250586571229406	0	0.601658918240686	0.188301781084583	0.743131719836697	0	0	0	0.230077957503029	0	0.00529893194502741	0	0.289153581671366	0.983364882351497	2.48442983009984
TCGA-GF-A4EO	0	0.175793845964857	0.605299264816263	1.06534152908635	0	0.068462834679006	0.196555062124558	0.294733737022772	0.145088632814396	0.227083408778453	0	0.0986726250348519	0.0171579861496547	0.895359126780388	0.548754871019797	0.773437373289878	0	0	0	0.0447968217442876	0	0	0	0.549401188743242	0.841609579064329	5.15653711930551
TCGA-GF-A6C8	0.00565377948785218	0.0359598051004324	0.00950953020692442	0.559006522776704	0	0.0913506473117087	0	0.12960504390909	0.0931096523740515	0	0	0.150601911688137	0.142233173481139	0.160138093752646	0.355446097410345	0.576253969985907	0	0	0	0	0	0	0	0.256892036090548	0.997105020358006	2.30886822748494
TCGA-GF-A6C9	0.217386356709103	0.888123312190735	0.0442274128088738	0.4794725044094	0	0	0.0902720151676996	0.473679682730696	0.472695462108869	0	0	0.175294227034455	0	1.60499104815389	0.471055433540208	1.62855907192749	0	0	0.221709843823899	0	0	0	0	0.65058980064146	0.781707877925789	6.76746637060532
TCGA-GN-A262	0.0364302568315298	0	0.329162474951331	0	0	0.0765808932872317	0	0.171981706251414	0	0	0.0050382694490038	0.0247316211016137	0	0.284126699363998	0.170074353186518	0.523223153182327	0	0	0	0.000966264252904866	0	0	0.03	0.183013686860679	1.02013048580318	1.62231569185787
TCGA-GN-A264	0	0.0493919564206375	0	0.203330999803081	0	0.357368745192023	0	0.0478250506678822	0.0504860364346246	0	0.00612224469881266	0	0.050682474295363	0.304577952694855	0.0220257461386773	0.859955802680283	0	0	0.206816903562659	0	0.00202252405647149	0	0.18	0.0842368550170508	1.07025253203815	2.16060643664537
TCGA-GN-A265	0.0107956455670109	0.0550561792597344	0.180726454654665	0.420223017543752	0	0.651583410057022	0.181051307983581	0.159948624421143	0.0605117753915507	0	0	0.05721055429143	0.0438745621555929	0.311065665241425	0.487655402313735	1.76235489897489	0	0	0.0574621868341784	0	0	0	0	0.452447446876307	0.891159672031987	4.43951968468971
TCGA-GN-A266	0	0.055035908368904	0.236218912798863	0.480775004385183	0	0.637085263855017	0.0247872263155576	0.163783913790057	0.0442102952995644	0	0.00317040463184542	0	0.0713647517620053	0.979429290312484	0.252621702948259	1.52384249233271	0	0	0.0295845250764527	0	0	0	0	0.424850737784428	0.907252304074191	4.5019096918769
TCGA-GN-A267	0	0.282670717780447	0.0121085137582352	0.508114672659825	0	0	0	0.128374282745949	0.0411130330676623	0.0234969157874901	0	0.127098199492782	0	0.0375843490947399	0.111600604457942	0.263170099020298	0.0151571826887699	0	0	0	0	0	0.0600000000000001	0.127774984714128	1.05847631455952	1.55048857055414
TCGA-GN-A268	0.0368488715309186	0	0	0	0.0607344906493452	0.343103397635906	0	0.477820731335879	0.0933949909339022	0	0.0929140436012305	0.108772059278858	0.253890744036145	0.0938785198561073	0	0.706595815639558	0.035491240657586	0	0.274930468828647	0	0.0571723245072621	0	0.66	0.00590115254794797	1.08234538779855	2.63554769849135
TCGA-GN-A26A	0.000677095579494188	0	0.0557639123428171	0.41253762974553	0	0.139472234884479	0.263364744293304	0.0912198467523016	0	0.180759478567399	0.180053754106235	0	0	2.39330486459928	0.222883412380863	0.884019557445029	0	0	0	0.256674287395837	0	0	0	0.387991996914789	0.946389291072705	5.08073081809257
TCGA-GN-A26D	0.145159369971922	0.00678692893524244	0.390235345303304	0.122279846447738	0	0.0622265495726913	0	0.172637175434852	0.0182463120206537	0	0	0.0793146409029687	0	0.308832327771101	0.103403564829762	0.669851171720006	0	0	0	0.114485753282182	0	0	0.36	0.0366299036594393	1.06914734333142	2.19345898619242
TCGA-GN-A4U3	0.000998405193969121	0.0260457085459477	0.270875009192146	0.35330655842973	0	0.0842711335156881	0	0.578796604315704	0.022841948198701	0	0.302956395356908	0.114861140771095	0.325402117008896	0.726293182943493	0	0.846780988116301	0	0	0.0443310628877387	0	0.0311140671807167	0	0.73	-0.00370068207980711	1.09757185252868	3.72887432165704
TCGA-GN-A4U4	0.114402771304419	0.160987133277363	0	0.337408822211746	0	0.104045971292843	0	0.215759876611656	0.129500470365102	0	0.124719286361555	0	0.134743837130631	0.122797748270032	0.131285979575323	0.196565813688511	0.0130964444076753	0	0.132719052219115	0	0	0	0.59	0.0143411494896396	1.07997005821105	1.91803320671597
TCGA-GN-A4U7	0	0.192805389651955	0.00357266260081484	0.0169143900169281	0.0176753715174767	0	0	0.156978745116928	0.0402258608878576	0	0.0532647782676681	0	0	1.06689824753628	0.0644121299606696	0.423510333993617	0	0	0.123710721727073	0	0.0364112886380675	0	0.42	0.0289095660931948	1.15289899289376	2.19637991991533
TCGA-GN-A4U8	0.0571836624799166	0.195200349102007	0	0.751907898117125	0	0	0.144807220847966	0.135067667817293	0.372004925205435	0.10960047760631	0	0.294075871955236	0.0932963514819074	0.312529657574789	0.416966071897853	0.625671939619645	0.0227383515250208	0	0.085750227273396	0	0	0	0	0.346917682353907	0.946049667213041	3.6168006725039
TCGA-GN-A4U9	0.00989300345757122	0	0.000718545941184246	0.0684763763163773	0	0.172630943737892	0	0.200945629891889	0.0217176980216529	0	0	0.119325386756856	0.151136184251786	0.134431232248971	0.0702155132501464	0.519134865073226	0	0	0.00515120141652376	0	0	0	0	0.243930205603047	0.995118800558643	1.47377658036408
TCGA-GN-A8LK	0.225987549515706	0	0.485925197186132	0.269806430274135	0	0	0	0.218593342283904	0	0	0	0.153250277919081	0.0530952326588221	0	0	0.28428434976043	0	0	0	0.0198580533328703	0	0	0.7	5.93960612959851e-05	1.07250818820746	1.71080043293108
TCGA-GN-A8LL	0.135882221018202	0	0.407803226740692	0.474589289248874	0	0	0	0.219611854278179	0.0961589956167376	0	0	0.11364666013325	0	0.59853093196357	0.0266841750216133	0.319970092618769	0	0	0	0	0	0	0.36	0.0375947607536304	1.07537010669065	2.39287744663989
TCGA-GN-A9SD	0.820186441650191	0.00942405763027443	0.121006277838219	0.88536794684981	0.0318941320800002	0.381420933633403	0.0154379391831983	0.503314603405245	0.188873002176433	0	0	0.126932686807024	0.0973001880793498	0.131826976656858	0.278558946146615	0.804940088210795	0	0	0	0.00914542694885509	0	0	0	0.236251618178527	0.995175583106501	4.40562964729627
TCGA-HR-A2OG	0	0.0349205290510327	0.582680853017056	0.159211992567024	0	0.264847752469372	0	0.100738380966611	0.113541650405706	0	0	0.106765160779176	0.0276846093007771	1.12889706173484	0.181227196614601	0.922496995196264	0	0	0.102000061310627	0	0	0.0218902683281314	0	0.298912751096142	0.971451285433353	3.74690251174122
TCGA-HR-A2OH	0	0.227249722728647	0.27771062156787	3.03008043424843	0	0	0.411252940609018	0.717334512257002	0.0216555143377487	0	0	0.478041174796019	0.559311869480084	0.489939412772598	0.66061355953519	0.641038176494723	0.0720277725288074	0	0	0.139791841464472	0	0	0	0.357569208497765	0.944007707863664	7.72604755282061
TCGA-LH-A9QB	0.108971276603386	0	0.00576543102350694	0.213710125236633	0	0.225786553199997	0	0.227210093300104	0.00434989699790743	0.0686690184816183	0	0.232747431255369	0.00408380213692141	0	0.135806971456029	1.1066526753413	0.0466589010198489	0	0	0.168848709738878	0	0	0.56	0.0193464082547811	1.10168991446464	2.5492608857915
TCGA-OD-A75X	0.0280115196664405	0	0.0846147438035132	0.264823306281036	0	0.111518413267581	0	0.284369356413778	0	0	0	0.157331371039593	0.121347036961211	0.167796869304934	0.313334903596251	0.68305668207089	0	0	0	0.143607715791576	0	0	0.22	0.0734434397169431	1.0738028606577	2.3598119181968
TCGA-QB-A6FS	0.110279250744265	0.0817801652431	0.0391977095944076	0.804953447536127	0	0	0	0.208285942553957	0.353479580894995	0	0	0.364736076856297	0	0.330449876691011	0.124445654791351	0.535344650412583	0.0231968900535769	0	0.0312260432842992	0	0	0.012394754407958	0	0.297434120292304	0.975010700814418	3.01977004306393
TCGA-QB-AA9O	0	0.0842340742024673	0.105280040115163	0.73896023608948	0	0	0.057009421571779	0.218631639508993	0.050158410094967	0.102551257599053	0	0.300514394936488	0	0.522171430078215	0.172637303587763	0.259035758134885	0.0188407465039491	0	0	0.046590879780782	0	0	0	0.260799701029086	0.997332023116228	2.67661559220398
TCGA-RP-A690	0.152229178714676	0	0.0900818964879987	0.0624707184023316	0	0.209058478916378	0	0.0437122959022384	0.00212961649705569	0	0.0219136958168253	0	0.00764004760987895	0	0.0173132520691721	0.88186365236917	0	0	0	0	0	0	0.21	0.0749010124568745	1.08427071629916	1.48841283278573
TCGA-RP-A693	0.00357146316655209	0.0833459601699161	0.182365827146176	0.540302925265737	0	0	0.043463616531375	0.153718288170293	0.0355323274941861	0	0	0.168221450448344	0.128837014946575	0.379969960298004	0.177096613481697	1.54859652909868	0	0	0	0.0739826575990455	0	0	0	0.295074949904238	0.97362054188685	3.51900463381658
TCGA-RP-A694	0.00617782441860525	0	0.371771027324579	0.645350938000289	0	0	0.0797277168131652	0.309802571026932	0.0340961348965772	0.0471284708718903	0	0.159641621445975	0.0722174750924165	0.0453057537872679	0.143484152214878	1.16847773911196	0	0	0	0.0151769405110169	0	0	0.46	0.0263249533283441	1.08002813958896	3.09835836551555
TCGA-W3-A824	0	0.0447976984869059	0	1.15638558236722	0	0	0.0552347538269637	0.27360172602711	0	0	0	0.418167185905221	0.166956236865987	0.131364039354609	0.402884064087726	0.489808047513292	0.0553746042602583	0	0.117795668623125	0	0	0	0.05	0.138959491019482	1.0657416738459	3.31236960731841
TCGA-W3-A825	0.000530952136459818	0	0.0340654060636997	0.645695183946134	0	0.0503084583220044	0.0854876662418209	0.325784132372377	0.0881204660733539	0	0	0.136896566759856	0.05584741331535	0.482796059303222	0.120899971088935	0.755954709655683	0	0	0	0.0516837379566525	0	0	0	0.46912383837933	0.882366474686296	2.83407072323555
TCGA-W3-A828	0.0295141232409275	0	0	0.115569784527193	0	0.246536746248844	0	0.0802740598097773	0.0226646737900461	0	0.00961768387541465	0.0717091586692833	0.145367444022436	0.0316141191045667	0.109967900796183	1.11282471152479	0	0	0.22454289228966	0	0	0	0	0.328553827299462	0.956087290931848	2.20020329789912
TCGA-W3-AA1O	0.0477471082301454	0	0.0935304135415228	0.0804041131724287	0.0365657077594733	0	0	0.0352250725910625	0.0212429941011135	0	0	0.0292633509702586	0	1.10682453910619	0.0655331057152977	0.961716298447499	0	0	0.0342229206880501	0	0	0	0.0600000000000001	0.131328380764757	1.12418096084716	2.51227562432304
